,ant,x,y
31827,931,,
31828,931,,
31829,931,,
31830,931,,
31831,931,,
31832,931,,
31833,931,,
31834,931,,
31835,931,,
31836,931,,
31837,931,,
31838,931,,
31839,931,,
31840,931,,
31841,931,,
31842,931,,
31843,931,,
31844,931,,
31845,931,,
31846,931,,
31847,931,,
31848,931,,
31849,931,,
31850,931,,
31851,931,,
31852,931,,
31853,931,,
31854,931,,
31855,931,,
31856,931,,
31857,931,,
31858,931,,
31859,931,,
31860,931,,
31861,931,,
31862,931,,
31863,931,,
31864,931,,
31865,931,,
31866,932,,
31867,932,,
31868,932,,
31869,932,,
31870,932,,
31871,932,,
31872,932,,
31873,932,,
31874,932,,
31875,932,,
31876,932,,
31877,932,,
31878,932,,
31879,932,,
31880,932,,
31881,932,,
31882,932,,
31883,932,,
31884,932,,
31885,932,,
31886,932,,
31887,932,,
31888,932,,
31889,932,,
31890,932,,
31891,932,,
31892,932,,
31893,932,,
31894,932,,
31895,932,,
31896,932,,
31897,932,,
31898,932,,
31899,932,,
31900,932,,
31901,932,,
31902,932,,
31903,932,,
31904,932,,
31905,932,,
31906,932,,
31907,932,,
31908,932,,
31909,932,,
31910,932,,
31911,932,,
31912,932,,
31913,932,,
31914,932,,
31915,932,,
31916,932,,
31917,932,,
31918,932,,
31919,932,,
31920,932,,
31921,932,,
31922,932,,
31923,932,,
31924,932,,
31925,932,,
31926,932,,
31927,932,,
31928,932,,
31929,932,,
31930,932,,
31931,932,,
31932,932,,
31933,932,,
31934,932,,
31935,932,,
31936,932,,
31937,932,,
31938,932,,
31939,932,,
31940,932,,
31941,932,,
31942,932,,
31943,932,,
31944,932,,
31945,932,,
31946,932,,
31947,932,,
31948,932,,
31949,932,,
31950,932,,
31951,932,,
31952,932,,
31953,932,,
31954,932,,
31955,932,,
31956,932,,
31957,932,,
31958,932,,
31959,932,,
31960,932,,
31961,932,,
31962,932,,
31963,932,,
31964,933,,
31965,933,,
31966,933,,
31967,933,,
31968,933,,
31969,933,,
31970,933,,
31971,933,,
31972,933,,
31973,933,,
31974,933,,
31975,933,,
31976,933,,
31977,933,,
31978,933,,
31979,933,,
31980,933,,
31981,933,,
31982,933,,
31983,933,,
31984,933,,
31985,933,,
31986,933,,
31987,933,,
31988,933,,
31989,933,,
31990,933,,
31991,933,,
31992,933,,
31993,933,,
31994,933,,
31995,933,,
31996,933,,
31997,933,,
31998,933,,
31999,933,,
32000,933,,
32001,933,,
32002,933,,
32003,933,,
32004,933,,
32005,933,,
32006,933,,
32007,933,,
32008,933,,
32009,933,,
32010,933,,
32011,933,,
32012,933,,
32013,933,,
32014,933,,
32015,933,,
32016,933,,
32017,933,,
32018,933,,
32019,933,,
32020,933,,
32021,933,,
32022,933,,
32023,933,,
32024,933,,
32025,933,,
32026,933,,
32027,936,,
32028,936,,
32029,936,,
32030,936,,
32031,936,,
32032,936,,
32033,936,,
32034,936,,
32035,936,,
32036,936,,
32037,936,,
32038,936,,
32039,936,,
32040,936,,
32041,936,,
32042,936,,
32043,936,,
32044,936,,
32045,936,,
32046,936,,
32047,936,,
32048,936,,
32049,936,,
32050,936,,
32051,936,,
32052,936,,
32053,936,,
32054,936,,
32055,936,,
32056,936,,
32057,936,,
32058,936,,
32059,936,,
32060,936,,
32061,936,,
32062,936,,
32063,936,,
32064,936,,
32065,936,,
32066,936,,
32067,936,,
32068,936,,
32069,936,,
32070,936,,
32071,936,,
32072,936,,
32073,936,,
32074,936,,
32075,936,,
32076,936,,
32077,936,,
32078,936,,
32079,936,,
32080,936,,
32081,936,,
32082,936,,
32083,936,,
32084,936,,
32085,936,,
32086,936,,
32087,936,,
32088,936,,
32089,936,,
32090,936,,
32091,936,,
32092,936,,
32093,936,,
32094,936,,
32095,936,,
32096,936,,
32097,936,,
32098,936,,
32099,936,,
32100,936,,
32101,936,,
32102,936,,
32103,936,,
32104,936,,
32105,936,,
32106,937,,
32107,937,,
32108,937,,
32109,937,,
32110,937,,
32111,937,,
32112,937,,
32113,937,,
32114,937,,
32115,937,,
32116,937,,
32117,937,,
32118,937,,
32119,937,,
32120,937,,
32121,937,,
32122,937,,
32123,937,,
32124,937,,
32125,937,,
32126,937,,
32127,937,,
32128,937,,
32129,937,,
32130,937,,
32131,937,,
32132,937,,
32133,937,,
32134,937,,
32135,937,,
32136,937,,
32137,937,,
32138,937,,
32139,937,,
32140,937,,
32141,937,,
32142,937,,
32143,937,,
32144,937,,
32145,937,,
32146,937,,
32147,937,,
32148,937,,
32149,937,,
32150,937,,
32151,937,,
32152,937,,
32153,937,,
32154,937,,
32155,937,,
32156,937,,
32157,937,,
32158,937,,
32159,937,,
32160,937,,
32161,937,,
32162,937,,
32163,937,,
32164,937,,
32165,937,,
32166,937,,
32167,937,,
32168,937,,
32169,937,,
32170,937,,
32171,937,,
32172,937,,
32173,937,,
32174,937,,
32175,937,,
32176,937,,
32177,937,,
32178,937,,
32179,937,,
32180,937,,
32181,937,,
32182,937,,
32183,937,,
32184,937,,
32185,937,,
32186,937,,
32187,937,,
32188,937,,
32189,937,,
32190,937,,
32191,938,,
32192,938,,
32193,938,,
32194,938,,
32195,938,,
32196,938,,
32197,938,,
32198,938,,
32199,938,,
32200,938,,
32201,938,,
32202,938,,
32203,938,,
32204,938,,
32205,938,,
32206,938,,
32207,938,,
32208,938,,
32209,938,,
32210,938,,
32211,938,,
32212,938,,
32213,938,,
32214,938,,
32215,938,,
32216,938,,
32217,938,,
32218,938,,
32219,938,,
32220,938,,
32221,938,,
32222,938,,
32223,938,,
32224,938,,
32225,938,,
32226,938,,
32227,938,,
32228,938,,
32229,938,,
32230,938,,
32231,938,,
32232,938,,
32233,938,,
32234,938,,
32235,938,,
32236,938,,
32237,938,,
32238,938,,
32239,938,,
32240,938,,
32241,938,,
32242,938,,
32243,938,,
32244,938,,
32245,938,,
32246,938,,
32247,938,,
32248,938,,
32249,938,,
32250,938,,
32251,938,,
32252,938,,
32253,938,,
32254,938,,
32255,938,,
32256,938,,
32257,938,,
32258,938,,
32259,938,,
32260,938,,
32261,938,,
32262,938,,
32263,939,,
32264,939,,
32265,939,,
32266,939,,
32267,939,,
32268,939,,
32269,939,,
32270,939,,
32271,939,,
32272,939,,
32273,939,,
32274,939,,
32275,939,,
32276,939,,
32277,939,,
32278,939,,
32279,939,,
32280,939,,
32281,939,,
32282,939,,
32283,939,,
32284,939,,
32285,939,,
32286,939,,
32287,939,,
32288,939,,
32289,939,,
32290,939,,
32291,939,,
32292,939,,
32293,939,,
32294,939,,
32295,939,,
32296,939,,
32297,939,,
32298,939,,
32299,939,,
32300,939,,
32301,939,,
32302,939,,
32303,939,,
32304,939,,
32305,939,,
32306,939,,
32307,939,,
32308,939,,
32309,939,,
32310,939,,
32311,939,,
32312,939,,
32313,939,,
32314,939,,
32315,939,,
32316,939,,
32317,939,,
32318,939,,
32319,939,,
32320,939,,
32321,940,,
32322,940,,
32323,940,,
32324,940,,
32325,940,,
32326,940,,
32327,940,,
32328,940,,
32329,940,,
32330,940,,
32331,940,,
32332,940,,
32333,940,,
32334,940,,
32335,940,,
32336,940,,
32337,940,,
32338,940,,
32339,940,,
32340,940,,
32341,940,,
32342,940,,
32343,940,,
32344,940,,
32345,940,,
32346,940,,
32347,940,,
32348,940,,
32349,940,,
32350,940,,
32351,940,,
32352,940,,
32353,940,,
32354,940,,
32355,940,,
32356,940,,
32357,940,,
32358,940,,
32359,940,,
32360,940,,
32361,940,,
32362,940,,
32363,940,,
32364,940,,
32365,940,,
32366,940,,
32367,940,,
32368,940,,
32369,940,,
32370,940,,
32371,940,,
32372,940,,
32373,940,,
32374,940,,
32375,940,,
32376,940,,
32377,940,,
32378,940,,
32379,940,,
32380,940,,
32381,940,,
32382,940,,
32383,940,,
32384,940,,
32385,940,,
32386,940,,
32387,940,,
32388,940,,
32389,940,,
32390,940,,
32391,940,,
32392,940,,
32393,940,,
32394,940,,
32395,940,,
32396,940,,
32397,940,,
32398,940,,
32399,940,,
32400,940,,
32401,940,,
32402,940,,
32403,940,,
32404,940,,
32405,940,,
32406,940,,
32407,940,,
32408,940,,
32409,940,,
32410,940,,
32411,940,,
32412,940,,
32413,940,,
32414,940,,
32415,940,,
32416,940,,
32417,940,,
32418,940,,
32419,940,,
32420,940,,
32421,940,,
32422,940,,
32423,940,,
32424,940,,
32425,940,,
32426,940,,
32427,940,,
32428,940,,
32429,940,,
32430,940,,
32431,940,,
32432,940,,
32433,940,,
32434,940,,
32435,940,,
32436,940,,
32437,940,,
32438,940,,
32439,940,,
32440,940,,
32441,940,,
32442,940,,
32443,940,,
32444,940,,
32445,940,,
32446,940,,
32447,940,,
32448,940,,
32449,940,,
32450,940,,
32451,940,,
32452,940,,
32453,940,,
32454,940,,
32455,940,,
32456,940,,
32457,940,,
32458,940,,
32459,940,,
32460,940,,
32461,940,,
32462,940,,
32463,940,,
32464,940,,
32465,940,,
32466,940,,
32467,940,,
32468,940,,
32469,940,,
32470,940,,
32471,940,,
32472,940,,
32473,940,,
32474,940,,
32475,940,,
32476,940,,
32477,940,,
32478,940,,
32479,940,,
32480,940,,
32481,940,,
32482,940,,
32483,940,,
32484,940,,
32485,940,,
32486,940,,
32487,940,,
32488,940,,
32489,940,,
32490,940,,
32491,940,,
32492,940,,
32493,940,,
32494,940,,
32495,940,,
32496,940,,
32497,940,,
32498,940,,
32499,940,,
32500,940,,
32501,940,,
32502,940,,
32503,940,,
32504,940,,
32505,940,,
32506,940,,
32507,940,,
32508,940,,
32509,940,,
32510,940,,
32511,940,,
32512,940,,
32513,940,,
32514,940,,
32515,940,,
32516,940,,
32517,940,,
32518,940,,
32519,940,,
32520,940,,
32521,940,,
32522,940,,
32523,940,,
32524,940,,
32525,940,,
32526,940,,
32527,940,,
32528,940,,
32529,940,,
32530,940,,
32531,940,,
32532,940,,
32533,940,,
32534,940,,
32535,940,,
32536,940,,
32537,940,,
32538,940,,
32539,940,,
32540,940,,
32541,940,,
32542,940,,
32543,940,,
32544,940,,
32545,940,,
32546,940,,
32547,940,,
32548,940,,
32549,941,,
32550,941,,
32551,941,,
32552,941,,
32553,941,,
32554,941,,
32555,941,,
32556,941,,
32557,941,,
32558,941,,
32559,941,,
32560,941,,
32561,941,,
32562,941,,
32563,941,,
32564,941,,
32565,941,,
32566,941,,
32567,941,,
32568,941,,
32569,941,,
32570,941,,
32571,941,,
32572,941,,
32573,941,,
32574,941,,
32575,941,,
32576,941,,
32577,941,,
32578,941,,
32579,941,,
32580,941,,
32581,941,,
32582,941,,
32583,941,,
32584,941,,
32585,941,,
32586,941,,
32587,941,,
32588,941,,
32589,941,,
32590,941,,
32591,941,,
32592,941,,
32593,941,,
32594,941,,
32595,941,,
32596,941,,
32597,941,,
32598,942,,
32599,942,,
32600,942,,
32601,942,,
32602,942,,
32603,942,,
32604,942,,
32605,942,,
32606,942,,
32607,942,,
32608,942,,
32609,942,,
32610,942,,
32611,942,,
32612,942,,
32613,942,,
32614,942,,
32615,942,,
32616,942,,
32617,942,,
32618,942,,
32619,942,,
32620,942,,
32621,942,,
32622,942,,
32623,942,,
32624,942,,
32625,942,,
32626,942,,
32627,942,,
32628,942,,
32629,942,,
32630,942,,
32631,942,,
32632,942,,
32633,942,,
32634,942,,
32635,942,,
32636,942,,
32637,942,,
32638,942,,
32639,942,,
32640,942,,
32641,942,,
32642,942,,
32643,942,,
32644,942,,
32645,942,,
32646,942,,
32647,942,,
32648,942,,
32649,944,,
32650,944,,
32651,944,,
32652,944,,
32653,944,,
32654,944,,
32655,944,,
32656,944,,
32657,944,,
32658,944,,
32659,944,,
32660,944,,
32661,944,,
32662,944,,
32663,944,,
32664,944,,
32665,944,,
32666,944,,
32667,944,,
32668,944,,
32669,944,,
32670,944,,
32671,944,,
32672,944,,
32673,944,,
32674,944,,
32675,944,,
32676,944,,
32677,944,,
32678,944,,
32679,944,,
32680,944,,
32681,944,,
32682,944,,
32683,944,,
32684,944,,
32685,944,,
32686,944,,
32687,944,,
32688,944,,
32689,944,,
32690,944,,
32691,944,,
32692,944,,
32693,944,,
32694,944,,
32695,944,,
32696,944,,
32697,944,,
32698,944,,
32699,944,,
32700,944,,
32701,944,,
32702,944,,
32703,944,,
32704,944,,
32705,944,,
32706,944,,
32707,951,,
32708,951,,
32709,951,,
32710,951,,
32711,951,,
32712,951,,
32713,951,,
32714,951,,
32715,951,,
32716,951,,
32717,951,,
32718,951,,
32719,951,,
32720,951,,
32721,951,,
32722,951,,
32723,951,,
32724,951,,
32725,951,,
32726,951,,
32727,951,,
32728,951,,
32729,951,,
32730,951,,
32731,951,,
32732,951,,
32733,951,,
32734,951,,
32735,951,,
32736,951,,
32737,951,,
32738,951,,
32739,951,,
32740,951,,
32741,951,,
32742,951,,
32743,951,,
32744,951,,
32745,951,,
32746,951,,
32747,951,,
32748,951,,
32749,951,,
32750,951,,
32751,952,,
32752,952,,
32753,952,,
32754,952,,
32755,952,,
32756,952,,
32757,952,,
32758,952,,
32759,952,,
32760,952,,
32761,952,,
32762,952,,
32763,952,,
32764,952,,
32765,952,,
32766,952,,
32767,952,,
32768,952,,
32769,952,,
32770,952,,
32771,952,,
32772,952,,
32773,952,,
32774,952,,
32775,952,,
32776,952,,
32777,952,,
32778,952,,
32779,952,,
32780,952,,
32781,952,,
32782,952,,
32783,952,,
32784,952,,
32785,952,,
32786,952,,
32787,952,,
32788,952,,
32789,952,,
32790,952,,
32791,952,,
32792,952,,
32793,952,,
32794,952,,
32795,952,,
32796,952,,
32797,952,,
32798,952,,
32799,952,,
32800,952,,
32801,952,,
32802,952,,
32803,952,,
32804,952,,
32805,952,,
32806,952,,
32807,952,,
32808,952,,
32809,952,,
32810,952,,
32811,952,,
32812,952,,
32813,952,,
32814,952,,
32815,952,,
32816,952,,
32817,952,,
32818,952,,
32819,952,,
32820,952,,
32821,952,,
32822,952,,
32823,952,,
32824,952,,
32825,952,,
32826,952,,
32827,952,,
32828,952,,
32829,952,,
32830,952,,
32831,952,,
32832,952,,
32833,952,,
32834,952,,
32835,952,,
32836,952,,
32837,952,,
32838,952,,
32839,952,,
32840,952,,
32841,952,,
32842,952,,
32843,952,,
32844,955,,
32845,955,,
32846,955,,
32847,955,,
32848,955,,
32849,955,,
32850,955,,
32851,955,,
32852,955,,
32853,955,,
32854,955,,
32855,955,,
32856,955,,
32857,955,,
32858,955,,
32859,955,,
32860,955,,
32861,955,,
32862,955,,
32863,955,,
32864,955,,
32865,955,,
32866,955,,
32867,955,,
32868,955,,
32869,955,,
32870,955,,
32871,955,,
32872,955,,
32873,955,,
32874,955,,
32875,955,,
32876,955,,
32877,955,,
32878,955,,
32879,955,,
32880,955,,
32881,955,,
32882,955,,
32883,955,,
32884,955,,
32885,955,,
32886,955,,
32887,955,,
32888,955,,
32889,955,,
32890,955,,
32891,955,,
32892,955,,
32893,955,,
32894,955,,
32895,955,,
32896,955,,
32897,955,,
32898,955,,
32899,955,,
32900,955,,
32901,955,,
32902,955,,
32903,955,,
32904,955,,
32905,955,,
32906,955,,
32907,955,,
32908,955,,
32909,955,,
32910,955,,
32911,955,,
32912,955,,
32913,955,,
32914,955,,
32915,955,,
32916,955,,
32917,955,,
32918,955,,
32919,955,,
32920,955,,
32921,955,,
32922,955,,
32923,955,,
32924,955,,
32925,955,,
32926,955,,
32927,955,,
32928,955,,
32929,955,,
32930,955,,
32931,955,,
32932,955,,
32933,955,,
32934,955,,
32935,955,,
32936,955,,
32937,955,,
32938,955,,
32939,955,,
32940,955,,
32941,955,,
32942,955,,
32943,955,,
32944,955,,
32945,955,,
32946,955,,
32947,955,,
32948,955,,
32949,955,,
32950,955,,
32951,955,,
32952,955,,
32953,955,,
32954,955,,
32955,955,,
32956,955,,
32957,955,,
32958,955,,
32959,955,,
32960,955,,
32961,955,,
32962,955,,
32963,955,,
32964,955,,
32965,955,,
32966,955,,
32967,955,,
32968,955,,
32969,955,,
32970,955,,
32971,955,,
32972,955,,
32973,955,,
32974,956,,
32975,956,,
32976,956,,
32977,956,,
32978,956,,
32979,956,,
32980,956,,
32981,956,,
32982,956,,
32983,956,,
32984,956,,
32985,956,,
32986,956,,
32987,956,,
32988,956,,
32989,956,,
32990,956,,
32991,956,,
32992,956,,
32993,956,,
32994,956,,
32995,956,,
32996,956,,
32997,956,,
32998,956,,
32999,956,,
33000,956,,
33001,957,,
33002,957,,
33003,957,,
33004,957,,
33005,957,,
33006,957,,
33007,957,,
33008,957,,
33009,957,,
33010,957,,
33011,957,,
33012,957,,
33013,957,,
33014,957,,
33015,957,,
33016,957,,
33017,957,,
33018,957,,
33019,957,,
33020,957,,
33021,957,,
33022,957,,
33023,957,,
33024,957,,
33025,957,,
33026,957,,
33027,957,,
33028,957,,
33029,957,,
33030,958,,
33031,958,,
33032,958,,
33033,958,,
33034,958,,
33035,958,,
33036,958,,
33037,958,,
33038,958,,
33039,958,,
33040,958,,
33041,958,,
33042,958,,
33043,958,,
33044,958,,
33045,958,,
33046,958,,
33047,958,,
33048,958,,
33049,958,,
33050,958,,
33051,958,,
33052,958,,
33053,958,,
33054,958,,
33055,958,,
33056,958,,
33057,958,,
33058,958,,
33059,958,,
33060,958,,
33061,958,,
33062,958,,
33063,958,,
33064,958,,
33065,958,,
33066,958,,
33067,958,,
33068,958,,
33069,958,,
33070,958,,
33071,958,,
33072,958,,
33073,958,,
33074,958,,
33075,958,,
33076,958,,
33077,958,,
33078,958,,
33079,958,,
33080,958,,
33081,958,,
33082,958,,
33083,958,,
33084,958,,
33085,958,,
33086,958,,
33087,958,,
33088,958,,
33089,958,,
33090,958,,
33091,958,,
33092,958,,
33093,958,,
33094,958,,
33095,958,,
33096,958,,
33097,958,,
33098,958,,
33099,958,,
33100,958,,
33101,958,,
33102,958,,
33103,958,,
33104,958,,
33105,958,,
33106,958,,
33107,958,,
33108,958,,
33109,958,,
33110,958,,
33111,958,,
33112,959,,
33113,959,,
33114,959,,
33115,959,,
33116,959,,
33117,959,,
33118,959,,
33119,959,,
33120,959,,
33121,959,,
33122,959,,
33123,959,,
33124,959,,
33125,959,,
33126,959,,
33127,959,,
33128,959,,
33129,959,,
33130,959,,
33131,959,,
33132,959,,
33133,959,,
33134,959,,
33135,959,,
33136,959,,
33137,959,,
33138,959,,
33139,959,,
33140,959,,
33141,959,,
33142,959,,
33143,959,,
33144,959,,
33145,959,,
33146,959,,
33147,959,,
33148,959,,
33149,959,,
33150,959,,
33151,959,,
33152,959,,
33153,959,,
33154,959,,
33155,959,,
33156,959,,
33157,959,,
33158,959,,
33159,959,,
33160,959,,
33161,959,,
33162,959,,
33163,959,,
33164,959,,
33165,959,,
33166,959,,
33167,959,,
33168,959,,
33169,959,,
33170,959,,
33171,959,,
33172,959,,
33173,959,,
33174,959,,
33175,959,,
33176,959,,
33177,959,,
33178,959,,
33179,959,,
33180,959,,
33181,959,,
33182,959,,
33183,959,,
33184,959,,
33185,959,,
33186,960,,
33187,960,,
33188,960,,
33189,960,,
33190,960,,
33191,960,,
33192,960,,
33193,960,,
33194,960,,
33195,960,,
33196,960,,
33197,960,,
33198,960,,
33199,960,,
33200,960,,
33201,960,,
33202,960,,
33203,960,,
33204,960,,
33205,960,,
33206,960,,
33207,960,,
33208,960,,
33209,960,,
33210,960,,
33211,960,,
33212,960,,
33213,960,,
33214,960,,
33215,960,,
33216,960,,
33217,960,,
33218,960,,
33219,960,,
33220,960,,
33221,960,,
33222,960,,
33223,960,,
33224,960,,
33225,960,,
33226,960,,
33227,960,,
33228,960,,
33229,961,,
33230,961,,
33231,961,,
33232,961,,
33233,961,,
33234,961,,
33235,961,,
33236,961,,
33237,961,,
33238,961,,
33239,961,,
33240,961,,
33241,961,,
33242,961,,
33243,961,,
33244,961,,
33245,961,,
33246,961,,
33247,961,,
33248,961,,
33249,961,,
33250,961,,
33251,961,,
33252,961,,
33253,961,,
33254,961,,
33255,961,,
33256,961,,
33257,961,,
33258,961,,
33259,961,,
33260,961,,
33261,961,,
33262,961,,
33263,961,,
33264,961,,
33265,961,,
33266,961,,
33267,961,,
33268,961,,
33269,961,,
33270,961,,
33271,961,,
33272,961,,
33273,961,,
33274,961,,
33275,961,,
33276,961,,
33277,961,,
33278,961,,
33279,961,,
33280,961,,
33281,961,,
33282,961,,
33283,961,,
33284,961,,
33285,961,,
33286,961,,
33287,961,,
33288,961,,
33289,961,,
33290,961,,
33291,961,,
33292,961,,
33293,961,,
33294,961,,
33295,961,,
33296,961,,
33297,961,,
33298,961,,
33299,961,,
33300,961,,
33301,961,,
33302,961,,
33303,961,,
33304,961,,
33305,961,,
33306,961,,
33307,961,,
33308,961,,
33309,961,,
33310,961,,
33311,962,,
33312,962,,
33313,962,,
33314,962,,
33315,962,,
33316,962,,
33317,962,,
33318,962,,
33319,962,,
33320,962,,
33321,962,,
33322,962,,
33323,962,,
33324,962,,
33325,962,,
33326,962,,
33327,962,,
33328,962,,
33329,962,,
33330,962,,
33331,962,,
33332,962,,
33333,962,,
33334,962,,
33335,962,,
33336,962,,
33337,962,,
33338,962,,
33339,962,,
33340,962,,
33341,962,,
33342,962,,
33343,962,,
33344,962,,
33345,962,,
33346,962,,
33347,962,,
33348,962,,
33349,962,,
33350,962,,
33351,962,,
33352,962,,
33353,962,,
33354,962,,
33355,962,,
33356,962,,
33357,962,,
33358,962,,
33359,962,,
33360,962,,
33361,962,,
33362,962,,
33363,962,,
33364,962,,
33365,962,,
33366,962,,
33367,962,,
33368,962,,
33369,962,,
33370,962,,
33371,962,,
33372,962,,
33373,962,,
33374,962,,
33375,962,,
33376,962,,
33377,962,,
33378,962,,
33379,962,,
33380,962,,
33381,962,,
33382,962,,
33383,962,,
33384,962,,
33385,962,,
33386,962,,
33387,962,,
33388,962,,
33389,962,,
33390,962,,
33391,963,,
33392,963,,
33393,963,,
33394,963,,
33395,963,,
33396,963,,
33397,963,,
33398,963,,
33399,963,,
33400,963,,
33401,963,,
33402,963,,
33403,963,,
33404,963,,
33405,963,,
33406,963,,
33407,963,,
33408,963,,
33409,963,,
33410,963,,
33411,963,,
33412,963,,
33413,963,,
33414,963,,
33415,963,,
33416,963,,
33417,963,,
33418,963,,
33419,963,,
33420,963,,
33421,963,,
33422,963,,
33423,963,,
33424,963,,
33425,963,,
33426,963,,
33427,963,,
33428,963,,
33429,963,,
33430,963,,
33431,963,,
33432,963,,
33433,963,,
33434,963,,
33435,963,,
33436,963,,
33437,963,,
33438,963,,
33439,963,,
33440,963,,
33441,963,,
33442,963,,
33443,963,,
33444,963,,
33445,963,,
33446,963,,
33447,963,,
33448,963,,
33449,963,,
33450,963,,
33451,963,,
33452,963,,
33453,963,,
33454,963,,
33455,963,,
33456,963,,
33457,963,,
33458,963,,
33459,963,,
33460,963,,
33461,963,,
33462,963,,
33463,963,,
33464,963,,
33465,963,,
33466,963,,
33467,963,,
33468,963,,
33469,963,,
33470,963,,
33471,963,,
33472,963,,
33473,963,,
33474,963,,
33475,963,,
33476,963,,
33477,963,,
33478,963,,
33479,963,,
33480,963,,
33481,963,,
33482,963,,
33483,963,,
33484,963,,
33485,963,,
33486,963,,
33487,963,,
33488,963,,
33489,963,,
33490,963,,
33491,963,,
33492,963,,
33493,963,,
33494,963,,
33495,963,,
33496,963,,
33497,963,,
33498,963,,
33499,963,,
33500,963,,
33501,963,,
33502,963,,
33503,963,,
33504,963,,
33505,963,,
33506,963,,
33507,963,,
33508,963,,
33509,963,,
33510,963,,
33511,963,,
33512,963,,
33513,963,,
33514,963,,
33515,963,,
33516,963,,
33517,963,,
33518,965,,
33519,965,,
33520,965,,
33521,965,,
33522,965,,
33523,965,,
33524,965,,
33525,965,,
33526,965,,
33527,965,,
33528,965,,
33529,965,,
33530,965,,
33531,965,,
33532,965,,
33533,965,,
33534,965,,
33535,965,,
33536,965,,
33537,965,,
33538,965,,
33539,965,,
33540,965,,
33541,965,,
33542,965,,
33543,965,,
33544,965,,
33545,965,,
33546,965,,
33547,965,,
33548,965,,
33549,965,,
33550,965,,
33551,965,,
33552,965,,
33553,965,,
33554,965,,
33555,965,,
33556,965,,
33557,965,,
33558,965,,
33559,965,,
33560,965,,
33561,965,,
33562,965,,
33563,965,,
33564,965,,
33565,965,,
33566,965,,
33567,965,,
33568,965,,
33569,965,,
33570,965,,
33571,965,,
33572,965,,
33573,965,,
33574,965,,
33575,965,,
33576,965,,
33577,965,,
33578,965,,
33579,965,,
33580,965,,
33581,965,,
33582,965,,
33583,965,,
33584,965,,
33585,965,,
33586,965,,
33587,965,,
33588,965,,
33589,965,,
33590,965,,
33591,965,,
33592,965,,
33593,965,,
33594,965,,
33595,965,,
33596,965,,
33597,965,,
33598,965,,
33599,965,,
33600,965,,
33601,965,,
33602,965,,
33603,965,,
33604,965,,
33605,965,,
33606,965,,
33607,965,,
33608,965,,
33609,965,,
33610,965,,
33611,965,,
33612,965,,
33613,965,,
33614,965,,
33615,965,,
33616,965,,
33617,965,,
33618,965,,
33619,965,,
33620,965,,
33621,965,,
33622,965,,
33623,965,,
33624,965,,
33625,965,,
33626,965,,
33627,965,,
33628,965,,
33629,965,,
33630,965,,
33631,965,,
33632,965,,
33633,965,,
33634,965,,
33635,965,,
33636,965,,
33637,965,,
33638,965,,
33639,965,,
33640,965,,
33641,965,,
33642,965,,
33643,965,,
33644,965,,
33645,965,,
33646,965,,
33647,965,,
33648,965,,
33649,965,,
33650,965,,
33651,965,,
33652,965,,
33653,965,,
33654,965,,
33655,965,,
33656,965,,
33657,965,,
33658,965,,
33659,965,,
33660,965,,
33661,965,,
33662,965,,
33663,965,,
33664,965,,
33665,965,,
33666,965,,
33667,965,,
33668,965,,
33669,965,,
33670,965,,
33671,965,,
33672,965,,
33673,965,,
33674,965,,
33675,965,,
33676,965,,
33677,965,,
33678,965,,
33679,965,,
33680,965,,
33681,965,,
33682,965,,
33683,965,,
33684,965,,
33685,965,,
33686,965,,
33687,965,,
33688,965,,
33689,965,,
33690,965,,
33691,965,,
33692,965,,
33693,965,,
33694,965,,
33695,965,,
33696,965,,
33697,965,,
33698,965,,
33699,965,,
33700,965,,
33701,965,,
33702,965,,
33703,965,,
33704,965,,
33705,965,,
33706,965,,
33707,965,,
33708,965,,
33709,965,,
33710,965,,
33711,965,,
33712,965,,
33713,965,,
33714,965,,
33715,965,,
33716,965,,
33717,965,,
33718,965,,
33719,965,,
33720,965,,
33721,965,,
33722,965,,
33723,965,,
33724,965,,
33725,965,,
33726,965,,
33727,965,,
33728,965,,
33729,965,,
33730,965,,
33731,965,,
33732,965,,
33733,965,,
33734,965,,
33735,965,,
33736,965,,
33737,965,,
33738,965,,
33739,965,,
33740,965,,
33741,965,,
33742,965,,
33743,965,,
33744,965,,
33745,965,,
33746,965,,
33747,965,,
33748,965,,
33749,965,,
33750,965,,
33751,965,,
33752,965,,
33753,965,,
33754,965,,
33755,965,,
33756,965,,
33757,965,,
33758,965,,
33759,965,,
33760,965,,
33761,965,,
33762,965,,
33763,965,,
33764,965,,
33765,965,,
33766,965,,
33767,965,,
33768,965,,
33769,965,,
33770,965,,
33771,965,,
33772,965,,
33773,965,,
33774,965,,
33775,965,,
33776,965,,
33777,965,,
33778,965,,
33779,965,,
33780,965,,
33781,965,,
33782,965,,
33783,965,,
33784,965,,
33785,965,,
33786,965,,
33787,965,,
33788,965,,
33789,965,,
33790,965,,
33791,965,,
33792,965,,
33793,965,,
33794,965,,
33795,965,,
33796,965,,
33797,965,,
33798,965,,
33799,965,,
33800,965,,
33801,965,,
33802,965,,
33803,966,,
33804,966,,
33805,966,,
33806,966,,
33807,966,,
33808,966,,
33809,966,,
33810,966,,
33811,966,,
33812,966,,
33813,966,,
33814,966,,
33815,966,,
33816,966,,
33817,966,,
33818,966,,
33819,966,,
33820,966,,
33821,966,,
33822,966,,
33823,966,,
33824,966,,
